,TARGET
267451,1.0
136380,1.0
5309,0.0
136386,1.0
267460,0.0
5317,1.0
136390,0.0
136392,0.0
267465,0.0
267466,1.0
267467,1.0
136396,1.0
136398,1.0
5327,0.0
136399,1.0
136402,0.0
267476,0.0
136407,1.0
267482,0.0
136411,1.0
5338,1.0
136413,1.0
267486,0.0
136415,0.0
267499,0.0
267504,1.0
267513,1.0
267514,0.0
5371,0.0
136445,1.0
5374,0.0
267520,0.0
267522,1.0
136451,0.0
5381,0.0
267530,0.0
136459,0.0
5390,0.0
136464,1.0
136467,1.0
267540,1.0
5400,0.0
267546,1.0
5403,0.0
267547,1.0
5406,0.0
267555,0.0
267559,0.0
136490,1.0
5420,0.0
5424,1.0
136499,1.0
5432,1.0
136506,1.0
267581,0.0
5439,0.0
267585,1.0
267593,1.0
5452,1.0
5454,0.0
5455,1.0
267599,1.0
136530,1.0
5459,0.0
267604,0.0
267609,1.0
136539,0.0
136546,1.0
267623,1.0
267632,0.0
136565,1.0
5494,1.0
5497,0.0
5498,1.0
267643,1.0
136572,0.0
136573,0.0
136577,0.0
267652,0.0
136581,0.0
5511,1.0
267659,1.0
5516,0.0
267661,0.0
136591,0.0
5520,0.0
136593,1.0
5521,1.0
267669,0.0
267670,1.0
136601,0.0
5532,1.0
136611,1.0
136614,0.0
5543,1.0
5551,0.0
136624,1.0
5553,1.0
267699,1.0
5559,1.0
5562,0.0
267707,0.0
267706,1.0
136639,1.0
136640,1.0
267712,1.0
5568,1.0
136645,0.0
136648,0.0
5577,1.0
136651,1.0
5582,0.0
136656,0.0
136657,0.0
136659,0.0
267732,0.0
5592,1.0
136667,0.0
136668,0.0
267740,1.0
136670,0.0
136671,0.0
5598,1.0
267747,0.0
267749,1.0
136679,1.0
5608,1.0
136681,0.0
267759,1.0
267760,1.0
267762,0.0
5619,1.0
136690,1.0
5622,1.0
136696,1.0
267776,0.0
136707,1.0
267780,1.0
136711,0.0
136716,1.0
267792,1.0
136721,1.0
267794,0.0
5651,1.0
267802,1.0
5661,0.0
5662,1.0
267809,1.0
5666,0.0
136741,1.0
5673,0.0
5676,0.0
136766,0.0
267842,1.0
5703,1.0
136776,1.0
267852,1.0
267855,0.0
267860,1.0
5717,0.0
267865,0.0
136798,0.0
5727,0.0
267873,1.0
267874,0.0
136802,0.0
5729,1.0
136810,0.0
267882,1.0
5742,1.0
267889,0.0
5745,0.0
5750,1.0
267895,1.0
5751,1.0
136829,1.0
136830,0.0
5760,1.0
5761,0.0
267906,1.0
267907,0.0
5763,0.0
5764,1.0
136836,1.0
5777,0.0
267924,0.0
136853,0.0
5780,1.0
5783,0.0
267928,1.0
267930,0.0
136859,1.0
267932,1.0
5793,1.0
5802,0.0
136874,1.0
267955,0.0
267959,1.0
267962,0.0
5818,1.0
136892,1.0
136899,1.0
136904,1.0
267977,0.0
5835,1.0
5836,1.0
267983,1.0
267986,0.0
5843,1.0
5844,1.0
267990,1.0
267991,1.0
136918,1.0
136922,0.0
136924,0.0
5859,0.0
5862,0.0
136935,0.0
268013,1.0
136943,0.0
5872,0.0
5874,0.0
268021,1.0
5879,1.0
136952,1.0
5881,0.0
136969,0.0
5899,0.0
136978,1.0
136979,0.0
268050,1.0
136983,1.0
5914,1.0
268063,0.0
268064,0.0
136991,1.0
268065,1.0
268067,1.0
136996,1.0
136997,0.0
268071,1.0
268072,1.0
137003,0.0
268077,0.0
137007,1.0
268080,1.0
268081,0.0
5938,0.0
137013,0.0
268089,0.0
5946,0.0
268093,1.0
137022,1.0
5952,1.0
137028,0.0
268100,1.0
268103,0.0
137031,0.0
137034,0.0
268107,1.0
268108,0.0
5967,1.0
268112,1.0
5971,1.0
137046,1.0
5985,1.0
5988,1.0
5990,0.0
268136,1.0
137066,0.0
268138,1.0
5996,0.0
137069,0.0
137074,0.0
137075,1.0
6010,1.0
6012,0.0
268157,0.0
6014,0.0
137087,1.0
268163,0.0
268167,1.0
6024,1.0
6027,1.0
137101,1.0
268174,0.0
268173,1.0
137104,1.0
268181,1.0
137110,1.0
268184,1.0
137113,1.0
137117,0.0
137118,1.0
137120,1.0
268193,0.0
268196,1.0
137125,1.0
137126,0.0
137135,0.0
6063,1.0
6068,0.0
268215,1.0
137144,0.0
268219,0.0
268220,1.0
268224,1.0
6080,1.0
6082,0.0
6083,1.0
137161,0.0
268233,1.0
268235,1.0
268239,0.0
6097,1.0
137170,1.0
268244,0.0
6105,1.0
137179,0.0
137180,0.0
268259,1.0
137194,1.0
6122,1.0
6125,1.0
6127,1.0
6130,1.0
268275,0.0
268278,0.0
6138,0.0
268283,1.0
268286,0.0
268287,0.0
6146,0.0
6153,1.0
268300,1.0
137229,0.0
6159,0.0
268303,1.0
268305,1.0
6166,0.0
137239,0.0
137242,1.0
268320,0.0
6176,1.0
137250,1.0
268326,1.0
6185,0.0
268330,0.0
137259,0.0
268333,0.0
268347,0.0
6208,0.0
6209,1.0
137282,0.0
6211,0.0
137283,1.0
6213,1.0
268358,0.0
137292,0.0
6221,0.0
6228,1.0
137302,1.0
268377,1.0
6233,1.0
6238,0.0
137321,0.0
6254,1.0
137335,1.0
137338,0.0
137339,0.0
6268,0.0
137342,1.0
268415,0.0
6272,1.0
137347,0.0
6279,1.0
137351,1.0
137354,0.0
6283,0.0
137355,1.0
268430,1.0
137360,1.0
268433,0.0
137364,1.0
137375,0.0
268452,0.0
137381,1.0
137382,0.0
137383,0.0
6312,1.0
6321,1.0
268467,0.0
137399,1.0
137400,0.0
6329,1.0
137401,1.0
268476,1.0
268481,1.0
6340,0.0
268486,0.0
137415,0.0
137416,0.0
6344,0.0
6345,1.0
6347,1.0
268489,1.0
6352,0.0
137425,0.0
268496,1.0
268506,1.0
137443,1.0
268516,1.0
268523,0.0
137454,1.0
137456,0.0
268528,1.0
6395,0.0
268539,1.0
6398,1.0
137472,1.0
6404,0.0
137476,1.0
268550,1.0
268548,1.0
268552,1.0
6409,0.0
6410,0.0
268557,0.0
137487,1.0
137489,1.0
268563,1.0
268564,0.0
137495,0.0
137497,1.0
268571,1.0
137500,1.0
268573,1.0
6433,1.0
137506,0.0
6440,0.0
6441,1.0
6443,1.0
6445,0.0
6449,0.0
137522,1.0
268594,1.0
6454,0.0
268599,0.0
6459,1.0
268608,0.0
6464,0.0
137545,1.0
268620,1.0
6476,1.0
268623,1.0
6481,0.0
137553,0.0
268625,0.0
268637,0.0
268642,0.0
6498,1.0
6508,1.0
6509,1.0
268655,1.0
137585,0.0
268659,0.0
137588,0.0
268664,0.0
6521,1.0
6524,0.0
268673,1.0
6530,0.0
268675,0.0
6534,0.0
137607,0.0
137608,1.0
137613,0.0
268688,0.0
6547,1.0
137620,1.0
137621,1.0
137626,0.0
268700,0.0
6568,0.0
268714,1.0
6571,1.0
268716,1.0
268718,0.0
268721,0.0
137651,1.0
268724,0.0
6581,0.0
268726,0.0
137656,1.0
268729,0.0
6586,0.0
137660,1.0
137663,1.0
137665,0.0
6594,0.0
268741,0.0
268746,0.0
6603,1.0
6606,1.0
6609,0.0
268753,0.0
268755,1.0
137685,1.0
137687,0.0
6616,1.0
137690,0.0
6619,0.0
137698,0.0
268770,0.0
6630,1.0
137703,0.0
6633,1.0
137708,0.0
137711,0.0
268786,1.0
268788,1.0
268793,1.0
137721,1.0
268796,0.0
268797,0.0
137725,1.0
137732,0.0
6662,1.0
268808,1.0
6666,1.0
6667,0.0
6668,1.0
268815,0.0
268816,0.0
137747,1.0
6679,0.0
6683,0.0
268828,0.0
6688,0.0
137760,1.0
137765,1.0
268837,1.0
268839,0.0
268840,1.0
6698,0.0
137774,0.0
268853,0.0
6710,0.0
268856,1.0
6716,0.0
268860,1.0
137790,1.0
268863,0.0
6720,0.0
268868,0.0
268871,0.0
268872,1.0
268873,0.0
6729,1.0
137805,1.0
6740,1.0
268893,0.0
6749,1.0
137830,0.0
137834,1.0
268908,0.0
6766,0.0
268912,0.0
268913,0.0
137842,0.0
6770,0.0
268916,0.0
268917,1.0
137848,0.0
268921,1.0
6779,0.0
268927,1.0
137855,1.0
6785,0.0
6787,1.0
6788,0.0
6789,0.0
268933,1.0
137862,1.0
268936,0.0
137865,0.0
137867,0.0
137868,0.0
6797,0.0
268942,0.0
268939,1.0
6803,0.0
268948,1.0
137877,0.0
268950,0.0
268952,0.0
137880,1.0
137881,1.0
268957,0.0
6814,0.0
6817,0.0
6818,0.0
137889,1.0
137894,0.0
137895,1.0
6824,1.0
268967,1.0
137902,1.0
268978,1.0
6834,1.0
137908,0.0
268980,1.0
6840,0.0
137913,1.0
6843,1.0
137916,1.0
6850,0.0
137927,1.0
6863,1.0
137936,0.0
6866,0.0
6871,1.0
6875,0.0
137948,1.0
6882,0.0
269028,0.0
137956,1.0
269030,0.0
269032,0.0
269035,0.0
6896,0.0
6904,1.0
269050,0.0
6909,1.0
137988,1.0
269063,1.0
6920,0.0
6922,0.0
269067,1.0
137997,0.0
137999,0.0
138002,0.0
138004,0.0
269077,0.0
269076,0.0
269079,1.0
269083,0.0
6943,0.0
6944,0.0
6948,1.0
6953,0.0
138026,0.0
138027,1.0
269100,0.0
6963,0.0
138035,1.0
6969,1.0
269115,0.0
6972,1.0
269119,1.0
138053,0.0
6981,1.0
6989,0.0
269133,0.0
138064,1.0
138071,1.0
269144,0.0
6999,1.0
7003,1.0
138078,1.0
269154,0.0
138083,0.0
269158,1.0
138087,1.0
269159,1.0
138088,1.0
7020,1.0
269168,0.0
7028,0.0
7032,0.0
269177,1.0
7040,1.0
269185,0.0
269190,1.0
7049,0.0
269198,0.0
269199,0.0
269200,1.0
269206,0.0
7063,0.0
138135,1.0
7065,0.0
7064,1.0
138139,1.0
138136,1.0
7071,0.0
138143,0.0
7078,1.0
7079,0.0
7082,1.0
269227,0.0
269229,0.0
269230,1.0
7089,1.0
138164,0.0
269237,1.0
138168,1.0
269241,0.0
269247,1.0
138177,0.0
269252,0.0
138183,0.0
269255,0.0
269265,0.0
138194,1.0
7129,0.0
7133,0.0
269278,0.0
7136,1.0
269281,1.0
269283,0.0
138211,1.0
269293,1.0
269294,1.0
138235,0.0
7166,0.0
269316,0.0
269323,1.0
7187,0.0
138261,0.0
269337,0.0
7200,0.0
269345,0.0
7205,1.0
269351,1.0
269352,0.0
269353,0.0
138282,0.0
7212,0.0
138284,1.0
269358,1.0
269359,1.0
138290,1.0
138300,1.0
7229,0.0
269374,0.0
7230,0.0
138308,1.0
269380,1.0
269384,0.0
138312,0.0
7246,1.0
7249,1.0
269395,1.0
269397,0.0
7255,1.0
269400,0.0
269401,1.0
7256,1.0
269411,1.0
7269,0.0
7276,1.0
138352,1.0
7284,1.0
138363,0.0
269444,1.0
7301,1.0
269448,0.0
7305,0.0
269450,0.0
7310,1.0
269456,0.0
269458,0.0
7314,0.0
269459,1.0
269461,1.0
269463,1.0
138394,0.0
138395,0.0
7326,1.0
138400,1.0
7333,0.0
138405,0.0
138406,1.0
138409,0.0
138412,1.0
7343,0.0
138418,0.0
269497,0.0
269499,0.0
269500,1.0
138428,1.0
269504,0.0
7361,1.0
269507,0.0
269510,1.0
269514,1.0
7373,1.0
269520,1.0
269521,1.0
138450,1.0
7381,1.0
138455,0.0
269531,0.0
269536,0.0
269537,1.0
269538,0.0
7395,1.0
7403,1.0
138476,1.0
7405,0.0
7406,0.0
7407,0.0
7409,1.0
7424,0.0
269568,1.0
269569,1.0
138499,0.0
138500,1.0
7429,0.0
138497,1.0
269582,1.0
138514,0.0
7445,0.0
138517,1.0
7451,1.0
138526,1.0
7456,1.0
7457,0.0
138530,0.0
269602,0.0
269603,1.0
138533,1.0
269604,1.0
7465,1.0
7467,1.0
7473,1.0
7474,0.0
138546,0.0
269620,1.0
7477,1.0
138563,0.0
7491,1.0
7495,1.0
7499,0.0
269657,0.0
7516,0.0
138592,1.0
7521,1.0
7529,1.0
7538,1.0
7539,1.0
138612,0.0
138614,1.0
138621,0.0
269694,0.0
7551,0.0
138634,0.0
269711,0.0
269712,0.0
7573,1.0
269725,0.0
138654,0.0
138653,1.0
138663,0.0
138664,0.0
7593,1.0
7603,0.0
138677,1.0
138680,0.0
7614,0.0
7624,1.0
7627,1.0
138700,0.0
269775,1.0
269777,1.0
269778,0.0
138709,1.0
138711,0.0
138713,1.0
7642,0.0
7644,1.0
138718,1.0
7646,1.0
138729,0.0
269809,1.0
7666,0.0
269811,0.0
138746,0.0
269822,1.0
269823,1.0
138755,0.0
138756,1.0
138757,0.0
7683,1.0
7686,1.0
7688,0.0
138761,0.0
7692,0.0
138764,0.0
269847,1.0
138776,0.0
269850,1.0
138779,1.0
138785,0.0
7714,0.0
269863,0.0
138793,1.0
269868,0.0
269870,1.0
7729,1.0
269875,0.0
138804,1.0
7735,0.0
269885,0.0
138813,1.0
269891,0.0
7753,0.0
269903,1.0
269904,0.0
269905,0.0
7762,1.0
138837,0.0
269911,1.0
138840,1.0
7770,0.0
7772,1.0
138845,0.0
7775,0.0
138849,0.0
269922,0.0
269923,1.0
7781,0.0
138855,1.0
138858,1.0
138859,0.0
7789,1.0
7790,0.0
138862,1.0
269939,1.0
138872,1.0
138876,0.0
269955,0.0
269957,1.0
7814,1.0
269959,0.0
138885,1.0
138899,1.0
269974,1.0
7833,0.0
269978,1.0
269981,1.0
138911,1.0
269985,0.0
138913,0.0
7842,1.0
7845,1.0
7846,0.0
7849,1.0
138922,0.0
7851,0.0
269997,1.0
7853,1.0
138925,1.0
138933,0.0
270009,1.0
138940,1.0
270016,0.0
138947,1.0
7877,0.0
138950,1.0
270024,0.0
138953,0.0
270025,1.0
138955,0.0
7884,0.0
7880,1.0
138959,1.0
270033,1.0
138969,0.0
138970,1.0
138974,0.0
270046,1.0
7904,0.0
7909,1.0
270054,0.0
7912,0.0
138986,1.0
138989,0.0
270061,0.0
270066,0.0
138999,0.0
139000,0.0
7927,1.0
139002,0.0
270074,1.0
139001,1.0
7935,1.0
270083,1.0
139013,1.0
270085,1.0
7941,1.0
7948,1.0
270093,1.0
7952,1.0
270097,0.0
139026,0.0
139024,1.0
7956,1.0
270096,1.0
7958,0.0
139030,1.0
7960,0.0
270105,0.0
7964,0.0
7965,1.0
270110,1.0
139039,0.0
7969,0.0
139044,1.0
139048,0.0
270121,1.0
7981,0.0
7983,1.0
270130,1.0
7987,0.0
270132,1.0
139059,1.0
139066,0.0
7998,0.0
139071,0.0
270143,1.0
8000,1.0
270147,1.0
8011,0.0
8018,1.0
270163,0.0
270164,1.0
8021,0.0
139097,0.0
139106,1.0
270182,1.0
8038,1.0
139110,1.0
270186,0.0
8050,0.0
270197,1.0
139127,0.0
139128,0.0
270199,0.0
8058,1.0
139130,1.0
139137,1.0
139138,1.0
139143,0.0
8075,0.0
270220,1.0
270222,1.0
139158,1.0
8087,1.0
270232,1.0
8089,1.0
139162,0.0
8091,1.0
139164,1.0
270238,0.0
270239,1.0
270241,0.0
139172,1.0
270247,0.0
8104,0.0
8106,0.0
8110,1.0
139183,0.0
8112,0.0
8113,0.0
270258,1.0
8117,1.0
139190,0.0
270263,0.0
270264,1.0
139199,1.0
139207,0.0
270282,1.0
270288,0.0
270291,1.0
270292,1.0
139228,0.0
8156,1.0
139232,0.0
8161,0.0
8160,1.0
270308,0.0
270310,0.0
270312,1.0
270313,1.0
8173,1.0
270319,1.0
8177,0.0
8181,0.0
8182,1.0
139256,1.0
139259,1.0
270333,1.0
270347,1.0
8208,1.0
270352,1.0
270356,1.0
8215,1.0
8216,0.0
270362,0.0
8218,1.0
139292,0.0
8221,1.0
139294,0.0
139302,1.0
8234,1.0
270382,0.0
8239,0.0
270383,0.0
8241,1.0
8238,1.0
8245,1.0
270391,1.0
270392,1.0
8252,1.0
139325,1.0
8258,0.0
139332,1.0
8260,1.0
139341,0.0
8278,1.0
270426,1.0
139355,1.0
139357,0.0
139361,1.0
270436,0.0
8295,1.0
270443,0.0
8300,1.0
139371,1.0
8312,1.0
270456,1.0
8323,1.0
8330,0.0
270476,0.0
8333,0.0
139404,0.0
139405,1.0
8337,1.0
270484,1.0
8351,0.0
139425,1.0
139427,1.0
139430,1.0
8358,1.0
8360,0.0
270506,0.0
8362,1.0
270509,0.0
270510,0.0
139437,1.0
8369,1.0
270516,0.0
139447,1.0
270521,1.0
139449,1.0
139451,1.0
270524,0.0
270531,1.0
8390,0.0
139463,1.0
270537,1.0
270538,0.0
8397,0.0
270541,1.0
8402,0.0
8404,0.0
139477,1.0
270550,0.0
270551,0.0
270549,1.0
270554,1.0
139484,0.0
139485,1.0
8424,1.0
270571,1.0
8431,1.0
270579,0.0
139508,0.0
139509,0.0
270582,0.0
8435,1.0
270588,1.0
139522,0.0
270595,0.0
270596,0.0
8455,1.0
139534,1.0
139535,1.0
8464,1.0
139544,1.0
139545,1.0
8474,0.0
139547,0.0
8480,0.0
139553,0.0
8495,1.0
270643,1.0
270645,1.0
8503,0.0
270647,1.0
8507,0.0
139580,0.0
8508,1.0
8510,0.0
270654,0.0
270656,1.0
270657,1.0
8514,1.0
8515,0.0
139582,1.0
139592,1.0
139593,0.0
270673,1.0
270674,1.0
139603,0.0
139604,1.0
270680,1.0
8539,1.0
8540,0.0
270683,1.0
270687,1.0
139617,1.0
139623,1.0
270696,1.0
270700,1.0
139629,1.0
270704,0.0
8562,1.0
8563,1.0
8564,0.0
139637,1.0
139639,0.0
270721,0.0
8578,0.0
270722,1.0
8582,1.0
270728,0.0
8585,0.0
8593,1.0
270743,0.0
8605,0.0
270754,1.0
8611,0.0
8612,1.0
270763,0.0
139694,0.0
139701,0.0
270776,0.0
270784,1.0
139713,1.0
139714,1.0
270794,1.0
8650,1.0
139722,1.0
8658,1.0
8662,1.0
8664,1.0
8669,1.0
270818,1.0
8675,1.0
270823,0.0
139751,1.0
139756,0.0
139757,0.0
270830,0.0
8687,1.0
8693,1.0
8697,0.0
8699,0.0
139774,1.0
8705,1.0
8709,0.0
8711,0.0
139787,0.0
8715,1.0
139789,0.0
8720,0.0
270864,0.0
8723,0.0
270867,0.0
139800,1.0
139802,1.0
139805,0.0
139807,1.0
270881,0.0
8738,1.0
139813,0.0
270895,1.0
8754,1.0
8756,1.0
270904,1.0
270910,1.0
8767,0.0
8769,0.0
270916,0.0
8773,0.0
270926,0.0
8790,0.0
139865,0.0
139866,1.0
270943,1.0
8800,0.0
8801,0.0
270947,0.0
139876,1.0
270951,1.0
139880,1.0
139884,1.0
8817,0.0
139891,1.0
270964,0.0
139897,0.0
8827,1.0
8829,1.0
139903,0.0
139906,0.0
8836,0.0
270989,0.0
8848,0.0
8849,1.0
139925,0.0
270999,1.0
8856,0.0
8858,1.0
271002,1.0
139935,1.0
8866,0.0
139938,1.0
139941,0.0
271013,1.0
139945,0.0
271017,0.0
139946,1.0
139947,1.0
8878,1.0
271023,0.0
139952,0.0
139956,0.0
8885,0.0
8886,0.0
271029,0.0
139963,1.0
271037,0.0
139969,0.0
139972,1.0
139976,1.0
139979,1.0
139981,0.0
271056,0.0
8913,1.0
139984,1.0
8915,1.0
8920,1.0
271065,1.0
8922,0.0
139994,1.0
139997,1.0
271071,1.0
140001,0.0
271076,1.0
271078,1.0
8939,0.0
8940,1.0
271083,1.0
271086,0.0
140014,1.0
140017,0.0
8945,0.0
8950,1.0
8953,0.0
8954,1.0
8957,0.0
8958,0.0
140036,1.0
8965,1.0
8967,0.0
271112,0.0
140042,1.0
8971,0.0
271116,1.0
8983,1.0
271129,0.0
140058,0.0
271131,1.0
140061,1.0
8990,0.0
140062,1.0
271133,1.0
140067,1.0
140072,1.0
9001,0.0
271147,1.0
140076,0.0
9006,0.0
271151,1.0
140083,0.0
9013,1.0
271158,0.0
140087,0.0
9020,0.0
271165,0.0
140096,0.0
271173,1.0
271175,0.0
140106,1.0
271182,1.0
271183,0.0
9040,0.0
9039,1.0
140115,0.0
271188,1.0
140116,1.0
271191,0.0
140123,1.0
271196,0.0
9053,0.0
140125,0.0
140129,0.0
9057,1.0
140133,1.0
9065,1.0
271212,1.0
140143,0.0
140144,1.0
271218,1.0
9075,1.0
271221,0.0
140149,1.0
271225,1.0
140155,0.0
9084,0.0
9089,0.0
140161,1.0
140165,0.0
9093,0.0
140168,0.0
9096,1.0
140170,0.0
271242,0.0
271245,0.0
271246,0.0
271248,1.0
140176,1.0
271250,0.0
9105,1.0
271255,1.0
271263,0.0
9121,0.0
140194,1.0
271267,0.0
9125,0.0
271270,0.0
9129,1.0
271274,1.0
271281,0.0
9138,1.0
140212,0.0
140214,1.0
140215,0.0
9142,1.0
9149,0.0
9151,1.0
271296,1.0
9160,1.0
271309,1.0
9168,0.0
140243,0.0
9174,0.0
140247,1.0
271324,0.0
9186,1.0
271331,1.0
271338,1.0
9196,1.0
271345,1.0
9204,1.0
140279,0.0
271353,1.0
271354,0.0
271358,0.0
140289,1.0
271362,0.0
271364,1.0
140294,0.0
271367,0.0
271369,0.0
271371,1.0
271373,0.0
9230,1.0
271375,1.0
140303,1.0
9238,0.0
140314,0.0
9255,0.0
140329,0.0
271403,1.0
271404,1.0
9261,0.0
271410,0.0
271411,0.0
140342,0.0
271417,1.0
140347,1.0
271421,0.0
140350,1.0
140351,0.0
140352,0.0
140353,0.0
140355,1.0
140356,1.0
140359,0.0
271435,1.0
271437,0.0
271440,1.0
9297,1.0
9298,1.0
9299,0.0
140378,0.0
140379,0.0
9307,1.0
9309,1.0
140383,0.0
140384,1.0
271457,1.0
140386,0.0
271462,0.0
271465,0.0
9323,0.0
140396,0.0
140395,0.0
9328,0.0
271473,0.0
9330,0.0
140403,1.0
140406,0.0
271479,0.0
9340,0.0
9342,0.0
9343,1.0
271488,1.0
9347,1.0
140420,0.0
271493,1.0
140422,1.0
9349,1.0
271496,0.0
271495,1.0
140426,0.0
271501,1.0
271504,0.0
140433,0.0
140435,1.0
271517,1.0
140445,1.0
140447,0.0
140453,0.0
271526,0.0
140456,0.0
9384,0.0
9386,0.0
140458,1.0
140461,0.0
9390,1.0
271538,1.0
9396,1.0
140469,1.0
271545,0.0
9403,0.0
140476,0.0
140478,0.0
9408,1.0
271553,0.0
140483,0.0
140484,1.0
9414,0.0
271558,1.0
140491,0.0
9420,1.0
140497,0.0
140498,1.0
9428,1.0
9433,1.0
271579,1.0
9437,0.0
140512,0.0
140516,0.0
9444,1.0
140519,1.0
9448,0.0
9454,1.0
271600,1.0
271601,1.0
140530,1.0
140532,1.0
271609,1.0
9466,0.0
140539,0.0
140540,1.0
140541,0.0
9470,0.0
9468,1.0
9476,1.0
271627,0.0
140556,0.0
9487,1.0
271633,1.0
140563,1.0
9496,1.0
9497,0.0
140572,0.0
140574,1.0
271647,1.0
140576,0.0
9506,1.0
140585,1.0
9514,0.0
140588,1.0
271661,1.0
9519,0.0
271667,1.0
271671,1.0
140601,0.0
271675,0.0
9536,1.0
140610,1.0
140611,0.0
9540,1.0
271686,1.0
271687,1.0
140615,1.0
271689,0.0
140629,1.0
140630,0.0
271703,0.0
9561,1.0
9562,0.0
271707,0.0
140640,1.0
9571,1.0
9573,0.0
9574,1.0
140646,1.0
140647,1.0
9578,1.0
9579,0.0
140651,1.0
271725,1.0
140657,0.0
271733,0.0
9590,0.0
9591,0.0
271736,0.0
140666,1.0
140667,1.0
140668,1.0
271741,1.0
271739,1.0
140671,1.0
140674,0.0
9602,1.0
140677,0.0
271750,1.0
140680,0.0
9608,1.0
271752,1.0
140683,1.0
271756,1.0
140682,1.0
140688,0.0
271762,1.0
140693,0.0
271769,1.0
140703,0.0
9634,0.0
9640,0.0
9641,1.0
140716,0.0
271793,1.0
271796,0.0
271798,1.0
140727,0.0
271805,1.0
271808,1.0
140743,1.0
9677,0.0
271822,0.0
140750,1.0
271827,1.0
271828,1.0
140768,1.0
9697,0.0
271842,0.0
9698,1.0
140774,1.0
140778,0.0
9708,0.0
9712,1.0
140787,1.0
271860,1.0
9719,0.0
140793,1.0
271872,1.0
140801,0.0
9728,1.0
140803,0.0
140811,1.0
271890,0.0
271891,1.0
271892,1.0
140825,0.0
9754,0.0
9755,0.0
271904,0.0
271907,1.0
271908,0.0
271909,0.0
140840,0.0
9768,1.0
271914,0.0
140844,0.0
9780,1.0
140853,1.0
140864,0.0
271937,1.0
271936,1.0
140865,1.0
140867,1.0
9800,0.0
140874,1.0
271948,1.0
140879,0.0
9807,1.0
271955,1.0
271959,1.0
9816,0.0
140889,0.0
140890,0.0
271964,0.0
140892,0.0
140896,0.0
140907,1.0
9838,1.0
271986,1.0
271987,1.0
271988,1.0
271989,1.0
271990,0.0
140920,1.0
140922,0.0
271997,0.0
140925,1.0
9856,0.0
272000,1.0
140929,1.0
272003,1.0
9861,1.0
272005,1.0
140935,1.0
140936,1.0
9864,1.0
272013,1.0
272015,0.0
140948,1.0
140949,1.0
140950,0.0
9876,1.0
9880,1.0
140957,0.0
9888,0.0
272034,1.0
140963,1.0
140966,1.0
272039,0.0
272043,0.0
272044,1.0
272047,1.0
272054,1.0
272055,0.0
140983,0.0
140985,1.0
272058,1.0
140990,0.0
140991,0.0
9920,1.0
140995,1.0
9923,1.0
9925,1.0
140998,1.0
9928,0.0
9930,1.0
141003,0.0
272081,1.0
141014,0.0
272088,1.0
9953,1.0
141026,0.0
272102,0.0
141031,0.0
9965,1.0
141040,0.0
272117,0.0
141046,1.0
272125,0.0
9984,1.0
9985,0.0
9986,0.0
272129,1.0
272134,1.0
141072,1.0
141074,0.0
272148,0.0
10005,0.0
10006,1.0
10009,1.0
141085,0.0
10014,0.0
272157,1.0
141086,1.0
141089,0.0
10019,1.0
272167,0.0
141096,0.0
272169,1.0
141098,1.0
10028,1.0
10030,1.0
10032,0.0
272181,0.0
141110,0.0
272184,1.0
10045,1.0
141118,0.0
10047,0.0
272190,1.0
10049,0.0
272194,1.0
272195,0.0
10051,1.0
141124,1.0
141128,1.0
10062,0.0
10065,1.0
272214,0.0
272228,1.0
272229,1.0
10087,0.0
141160,1.0
10092,0.0
141168,0.0
10096,1.0
141170,1.0
272248,1.0
141179,1.0
10109,0.0
141181,1.0
272255,0.0
141188,0.0
10117,0.0
272262,0.0
141194,1.0
141197,1.0
272271,0.0
141200,0.0
272273,0.0
272277,1.0
10139,1.0
10140,1.0
10148,0.0
10149,1.0
141223,0.0
141229,0.0
10162,0.0
10164,0.0
141240,0.0
141245,1.0
141247,0.0
10178,0.0
141250,0.0
141257,0.0
272332,0.0
141260,1.0
10189,1.0
272337,0.0
10193,1.0
272340,0.0
10196,1.0
272343,0.0
141277,1.0
272354,1.0
10210,1.0
272358,1.0
141292,0.0
141293,1.0
272367,0.0
272370,0.0
10229,0.0
272374,0.0
141301,1.0
10232,1.0
10237,1.0
141311,1.0
141312,1.0
272383,1.0
10242,0.0
141318,1.0
10249,0.0
10250,0.0
10255,0.0
141329,1.0
141332,1.0
272408,0.0
272411,0.0
272413,0.0
141348,1.0
10276,1.0
10283,0.0
10284,0.0
272427,1.0
10286,0.0
141360,0.0
272432,0.0
141364,0.0
272436,1.0
272438,1.0
272443,0.0
272448,1.0
10304,1.0
272457,1.0
272458,1.0
10316,0.0
141388,1.0
141392,1.0
141395,1.0
272470,0.0
272472,0.0
141400,0.0
141402,0.0
10331,1.0
10334,1.0
141410,1.0
272483,1.0
10342,0.0
141416,0.0
10346,0.0
141420,0.0
141421,0.0
141424,1.0
272501,1.0
272504,1.0
10363,0.0
10365,1.0
10373,0.0
272519,0.0
272523,1.0
272524,0.0
141453,0.0
10381,1.0
10383,0.0
141457,0.0
272537,0.0
272538,1.0
272541,0.0
141471,1.0
10404,1.0
10416,1.0
10420,1.0
272565,1.0
141495,1.0
141496,1.0
141497,1.0
141499,0.0
141500,0.0
272573,0.0
10430,0.0
141502,0.0
272575,1.0
141505,0.0
141504,1.0
272577,1.0
10436,0.0
141509,0.0
272576,1.0
141511,0.0
10439,0.0
272585,0.0
10442,1.0
272583,1.0
